scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
sceneC2,L3__s20260819__0006.png,V,True,,8,0.999328,0.002671,0.996657,0.999328,0.002671,0.996657,nan,nan,nan,nan,nan,nan,0.997607,0.000355,0.997252,0.999328,0.002671,0.996657
sceneC2,L3__s20260819__0007.png,V,True,,15,0.995999,0.001795,0.994204,0.995999,0.001795,0.994204,nan,nan,nan,0.995999,6.3e-05,0.9959359999999999,0.984955,1e-06,0.984954,0.98354,0.001795,0.981745
sceneC2,L7__s20260819__0000.png,V,True,,12,0.998905,0.00032,0.9985850000000001,0.998905,0.00032,0.9985850000000001,nan,nan,nan,0.687811,1.3e-05,0.6877979999999999,0.990378,4e-06,0.990374,0.998905,0.00032,0.9985850000000001
sceneC2,L7__s20260819__0001.png,V,True,,6,0.95493,0.241626,0.7133039999999999,0.95493,0.241626,0.7133039999999999,nan,nan,nan,nan,nan,nan,0.552948,0.241626,0.311322,0.95493,0.02726,0.92767
sceneC2,L7__s20260819__0002.png,V,True,,2,0.852234,0.004981,0.847253,0.852234,0.035215,0.817019,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.852234,0.004981,0.847253
sceneC2,L7__s20260819__0003.png,V,True,,15,0.984531,0.0753,0.909231,0.984531,0.0753,0.909231,nan,nan,nan,0.984531,3e-06,0.9845280000000001,0.956368,0.0,0.956368,0.981988,0.0753,0.9066879999999999
sceneC2,L7__s20260819__0004.png,V,True,,13,0.99996,0.017997,0.9819629999999999,0.99996,0.017997,0.9819629999999999,nan,nan,nan,0.99996,0.003836,0.996124,0.999624,0.017997,0.9816269999999999,0.994323,0.002885,0.9914379999999999
sceneC2,L7__s20260819__0005.png,V,True,,8,0.996649,0.997839,-0.0011900000000000244,0.996649,0.997839,-0.0011900000000000244,nan,nan,nan,nan,nan,nan,0.991608,0.997839,-0.0062309999999999865,0.996649,0.99602,0.0006289999999999907
sceneC2,L7__s20260819__0006.png,V,True,,8,0.999328,0.002671,0.996657,0.999328,0.002671,0.996657,nan,nan,nan,nan,nan,nan,0.997607,0.000355,0.997252,0.999328,0.002671,0.996657
sceneC2,L7__s20260819__0007.png,V,True,,15,0.995999,0.001795,0.994204,0.995999,0.001795,0.994204,nan,nan,nan,0.995999,6.3e-05,0.9959359999999999,0.984955,1e-06,0.984954,0.98354,0.001795,0.981745
sceneN3,L0__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.000778,0.000776,2.0000000000000486e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,7.4e-05,7.4e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.010802,0.010822,-1.9999999999999185e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.00331,0.003283,2.7000000000000114e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.001203,0.001206,-2.9999999999999645e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.000807,0.000809,-2.0000000000000486e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,4.1e-05,4.1e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.002614,0.002626,-1.1999999999999858e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.000778,0.000776,2.0000000000000486e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,7.4e-05,7.4e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.010802,0.010822,-1.9999999999999185e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.00331,0.003283,2.7000000000000114e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.001203,0.001206,-2.9999999999999645e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.000807,0.000809,-2.0000000000000486e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,4.1e-05,4.1e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.002614,0.002626,-1.1999999999999858e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.000778,0.000776,2.0000000000000486e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,7.4e-05,7.4e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.010802,0.010822,-1.9999999999999185e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.00331,0.003283,2.7000000000000114e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.001203,0.001206,-2.9999999999999645e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.000807,0.000809,-2.0000000000000486e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,4.1e-05,4.1e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.002614,0.002626,-1.1999999999999858e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
